date,STATION,SNOW,PRCP_ATTRIBUTES,SNOW_ATTRIBUTES,PRCP,TOBS,TOBS_ATTRIBUTES,SNWD_ATTRIBUTES,SNWD,NAME,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DAPR,MDPR_ATTRIBUTES,DAPR_ATTRIBUTES,MDPR,WSF2,WSF5_ATTRIBUTES,WSF5,WDF2_ATTRIBUTES,AWND_ATTRIBUTES,WDF2,WDF5_ATTRIBUTES,AWND,WDF5,WSF2_ATTRIBUTES,WT08_ATTRIBUTES,WT08,PGTM_ATTRIBUTES,PGTM,WT01_ATTRIBUTES,WT01,WT02_ATTRIBUTES,WT02,WT03,WT03_ATTRIBUTES,WT06,WT06_ATTRIBUTES,observed,precip_mm,snowfall_mm,snow_depth_mm,tmax_c,tmin_c,tmean_c,estimated_relative_humidity_pct,humidity_input_mm,rain_input_mm,snow_storage_input_mm,snowmelt_input_mm,snow_store_mm,local_input_mm,fog_input_mm,basin_arrival_mm_day,normalization_scale_mm_day,fog_baseline_norm,norm,stage_id,station_id,station_name,local_station_norm,local_station_arrival_mm_day
2026-05-16,USC00045983,0.0,",,7,0800",",,7,0800",0.0,6.7,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",21.1,",,7",3.9,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,21.1,3.9,12.5,55.778160678819326,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13204104738835692,21.298088675505298,0.0023476285014018402,0.006199666524077154,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-17,USC00045983,0.0,",,7,0800",",,7,0800",0.0,3.9,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",15.0,",,7",2.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,15.0,2.8,8.9,65.58139377917824,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.11716952851157585,21.298088675505298,0.0023476285014018402,0.005501410492591819,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-18,USC00045983,0.0,",,7,0800",",,7,0800",0.0,6.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",15.6,",,7",3.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,15.6,3.3,9.45,65.47195930764846,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09450720647714775,21.298088675505298,0.0023476285014018402,0.004437356230272412,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-19,USC00045983,0.0,",,7,0800",",,7,0800",0.0,7.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",22.2,",,7",3.9,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,22.2,3.9,13.049999999999999,53.805791884882325,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0864394186764324,21.298088675505298,0.0023476285014018402,0.0040585528585879846,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-20,USC00045983,0.0,",,7,0800",",,7,0800",0.0,11.7,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",22.8,",,7",4.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,22.8,4.4,13.600000000000001,53.76304607288373,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07983407269467938,21.298088675505298,0.0023476285014018402,0.0037484148888203136,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-21,USC00045983,0.0,",,7,0800",",,7,0800",0.0,12.8,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",21.7,",,7",6.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,21.7,6.7,14.2,60.648070661277124,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0744260728046981,21.298088675505298,0.0023476285014018402,0.0034944953952743526,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-22,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.7,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",27.2,",,7",7.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,27.2,7.8,17.5,52.952187071348845,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06999837698212809,21.298088675505298,0.0023476285014018402,0.003286603697102288,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-23,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",27.2,",,7",10.0,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,27.2,10.0,18.6,57.325083969202744,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0663732862469151,21.298088675505298,0.0023476285014018402,0.003116396370499213,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-24,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.8,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",23.9,",,7",8.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,23.9,8.3,16.1,59.870523930266955,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06340531297929818,21.298088675505298,0.0023476285014018402,0.0029770423978100883,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-25,USC00045983,0.0,",,7,0800",",,7,0800",0.0,12.8,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",25.0,",,7",8.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,25.0,8.3,16.65,57.810781019033996,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05269648500260704,21.298088675505298,0.0023476285014018402,0.002474235402316298,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-26,USC00045983,0.0,",,7,0800",",,7,0800",0.0,6.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",21.1,",,7",5.0,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,21.1,5.0,13.05,58.10835540453582,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,21.298088675505298,0.0023476285014018402,0.0023476285014018402,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-27,USC00045983,0.0,",,7,0800",",,7,0800",9.4,6.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",13.9,",,7",5.0,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,9.4,0.0,0.0,13.9,5.0,9.45,73.75883509959525,0.0,9.4,0.0,0.0,0.0,9.4,0.05,1.779871339629934,21.298088675505298,0.0023476285014018402,0.08356953371487014,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-28,USC00045983,0.0,",,7,0800",",,7,0800",19.6,8.3,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",12.8,",,7",4.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,19.6,0.0,0.0,12.8,4.4,8.600000000000001,74.90576853961927,0.0,19.6,0.0,0.0,0.0,19.6,0.05,5.073264636617564,21.298088675505298,0.0023476285014018402,0.23820281312154884,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-29,USC00045983,0.0,",,7,0800",",,7,0800",28.7,10.0,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",17.2,",,7",7.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,28.7,0.0,0.0,17.2,7.2,12.2,71.51026102177828,0.0,28.7,0.0,0.0,0.0,28.7,0.05,9.444329690696733,21.298088675505298,0.0023476285014018402,0.4434355511703055,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-30,USC00045983,0.0,",,7,0800",",,7,0800",3.0,10.0,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",17.8,",,7",7.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,0.0,0.0,17.8,7.8,12.8,71.62381165163026,0.0,3.0,0.0,0.0,0.0,3.0,0.05,8.293513220081216,21.298088675505298,0.0023476285014018402,0.3894017602443123,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-05-31,USC00045983,0.0,",,7,0800",",,7,0800",0.0,10.6,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",19.4,",,7",5.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,19.4,5.6,12.5,62.801865331242716,0.0,0.0,0.0,0.0,0.0,0.0,0.05,6.799217786685392,21.298088675505298,0.0023476285014018402,0.3192407492652192,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-01,USC00045983,0.0,",,7,0800",",,7,0800",0.0,11.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",21.7,",,7",5.0,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,21.7,5.0,13.35,56.98211798704991,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5.5757921611802415,21.298088675505298,0.0023476285014018402,0.2617977719095939,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-02,USC00045983,0.0,",,7,0800",",,7,0800",0.0,13.9,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",25.6,",,7",6.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,25.6,6.7,16.150000000000002,53.50670411722178,0.0,0.0,0.0,0.0,0.0,0.0,0.05,4.574135977475508,21.298088675505298,0.0023476285014018402,0.21476743980018131,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-03,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",26.7,",,7",12.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,26.7,12.8,19.75,64.22311930367218,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.7540492558657146,21.298088675505298,0.0023476285014018402,0.1762622605747344,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-04,USC00045983,0.0,",,7,0800",",,7,0800",0.0,12.8,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",26.7,",,7",9.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,26.7,9.4,18.05,56.99657829687643,0.0,0.0,0.0,0.0,0.0,0.0,0.05,3.0826190366928747,21.298088675505298,0.0023476285014018402,0.14473688619008154,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-05,USC00045983,0.0,",,7,0800",",,7,0800",0.0,13.3,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",26.1,",,7",10.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,26.1,10.6,18.35,60.60892701251806,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.532898467710181,21.298088675505298,0.0023476285014018402,0.11892609267906938,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-06,USC00045983,0.0,",,7,0800",",,7,0800",0.0,9.4,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",27.2,",,7",8.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,27.2,8.3,17.75,53.925326685859694,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.0828253322845236,21.298088675505298,0.0023476285014018402,0.09779400227025811,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-07,USC00045983,0.0,",,7,0800",",,7,0800",0.0,8.9,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",20.0,",,7",3.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,20.0,3.3,11.65,56.54722395673351,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.7143366151773067,21.298088675505298,0.0023476285014018402,0.08049250997574006,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-08,USC00045983,0.0,",,7,0800",",,7,0800",0.0,9.4,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",20.0,",,7",5.0,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,20.0,5.0,12.5,60.238444059528916,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.4126435703193758,21.298088675505298,0.0023476285014018402,0.06632724616007642,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-09,USC00045983,0.0,",,7,0800",",,7,0800",0.8,9.4,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",14.4,",,7",3.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.8,0.0,0.0,14.4,3.3,8.85,68.1719552970427,0.0,0.8,0.0,0.0,0.0,0.8,0.05,1.3128612892389149,21.298088675505298,0.0023476285014018402,0.06164221162008882,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-10,USC00045983,0.0,",,7,0800",",,7,0800",0.0,11.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",22.8,",,7",8.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,22.8,8.3,15.55,62.012887952102574,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0839433743716078,21.298088675505298,0.0023476285014018402,0.05089392719160942,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-11,USC00045983,0.0,",,7,0800",",,7,0800",0.0,15.0,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",24.4,",,7",10.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,24.4,10.6,17.5,63.93751725471262,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.8965212375392564,21.298088675505298,0.0023476285014018402,0.04209397618718415,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-12,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.8,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",28.9,",,7",13.9,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,28.9,13.9,21.4,62.32331261022911,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7430729703070205,21.298088675505298,0.0023476285014018402,0.03488918567428169,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-13,USC00045983,0.0,",,7,0800",",,7,0800",0.0,18.3,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.0,",,7",11.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,30.0,11.7,20.85,55.81917051932364,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.6174401549174606,21.298088675505298,0.0023476285014018402,0.02899040211188396,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-14,USC00045983,0.0,",,7,0800",",,7,0800",0.0,18.9,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.6,",,7",10.0,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,30.6,10.0,20.3,51.575567703898805,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5145807053622592,21.298088675505298,0.0023476285014018402,0.024160886603598046,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-15,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",32.2,",,7",11.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,32.2,11.1,21.650000000000002,51.07813912882916,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.4303665107667424,21.298088675505298,0.0023476285014018402,0.020206813734497328,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-16,USC00045983,0.0,",,7,0800",",,7,0800",0.0,19.4,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",33.9,",,7",13.3,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,33.9,13.3,23.6,52.43954598139339,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.36141775980569935,21.298088675505298,0.0023476285014018402,0.01696949267665328,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-17,USC00045983,0.0,",,7,0800",",,7,0800",0.0,20.0,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",34.4,",,7",12.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,34.4,12.2,23.299999999999997,49.686805924480865,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.27902687844461493,21.298088675505298,0.0023476285014018402,0.013101029049875295,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-18,USC00045983,0.0,",,7,0800",",,7,0800",0.0,18.3,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",32.2,",,7",13.9,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,32.2,13.9,23.05,56.36728753357131,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18342281634128432,21.298088675505298,0.0023476285014018402,0.008612172629003885,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-19,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",31.7,",,7",16.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,31.7,16.1,23.9,61.692553954215626,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.08003629771396498,21.298088675505298,0.0023476285014018402,0.003757909873199742,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-20,USC00045983,0.0,",,7,0800",",,7,0800",4.1,13.3,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",18.9,",,7",11.1,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,4.1,0.0,0.0,18.9,11.1,15.0,77.51115072171147,0.0,4.1,0.0,0.0,0.0,4.1,0.05,0.8208311339229692,21.298088675505298,0.0023476285014018402,0.038540131296711064,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-21,USC00045983,0.0,",,7,0800",",,7,0800",0.0,15.6,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",23.3,",,7",8.9,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,23.3,8.9,16.1,62.350547871684554,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.6811031547727073,21.298088675505298,0.0023476285014018402,0.03197954357078233,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-22,USC00045983,0.0,",,7,0800",",,7,0800",0.0,17.2,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",28.3,",,7",8.9,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,28.3,8.9,18.6,53.24088313880135,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5667035611769489,21.298088675505298,0.0023476285014018402,0.026608188641298526,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-23,USC00045983,0.0,",,7,0800",",,7,0800",0.0,18.9,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.6,",,7",9.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,30.6,9.4,20.0,50.46925737562965,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.47304109576047837,21.298088675505298,0.0023476285014018402,0.02221049517483312,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-24,USC00045983,0.0,",,7,0800",",,7,0800",0.0,18.3,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",29.4,",,7",11.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,29.4,11.7,20.549999999999997,56.85999511920206,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.39635675491491107,21.298088675505298,0.0023476285014018402,0.01860996829122778,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-25,USC00045983,0.0,",,7,0800",",,7,0800",0.0,16.7,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",30.6,",,7",9.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,30.6,9.4,20.0,50.46925737562965,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3335729267851312,21.298088675505298,0.0023476285014018402,0.015662106204336064,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-26,USC00045983,0.0,",,7,0800",",,7,0800",0.5,15.6,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",27.2,",,7",12.2,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.5,0.0,0.0,27.2,12.2,19.7,61.93630644082758,0.0,0.5,0.0,0.0,0.0,0.5,0.05,0.3741843088583569,21.298088675505298,0.0023476285014018402,0.017568914965064554,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-27,USC00045983,0.0,",,7,0800",",,7,0800",0.0,11.1,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",21.1,",,7",8.9,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,21.1,8.9,15.0,66.9026253514193,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.3154196633276675,21.298088675505298,0.0023476285014018402,0.0148097638306121,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-28,USC00045983,0.0,",,7,0800",",,7,0800",0.0,8.9,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",20.6,",,7",5.0,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,20.6,5.0,12.8,59.06594302258198,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.2673072408379657,21.298088675505298,0.0023476285014018402,0.012550761944445883,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-29,USC00045983,0.0,",,7,0800",",,7,0800",0.0,8.9,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",18.9,",,7",6.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,18.9,6.7,12.799999999999999,66.43412237731724,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.227916120940566,21.298088675505298,0.0023476285014018402,0.01070124762898043,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2026-06-30,USC00045983,0.0,",,7,0800",",,7,0800",0.0,11.7,",,7,0800",",,7,0800",0.0,"MOUNT SHASTA, CA US",21.7,",,7",7.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,21.7,7.8,14.75,63.10355219542805,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.193457704485535,21.298088675505298,0.0023476285014018402,0.009083336417320332,shasta,USC00045983,"MOUNT SHASTA, CA US",,
2025-07-01,USC00045449,0.0,",,7,0800",",,7,0800",0.0,14.4,",,7,0800",",,7,0800",0.0,"MCCLOUD, CA US",36.7,",,7",14.4,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,36.7,14.4,25.55,50.1204021823529,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,24.960140638743077,0.002003193841079169,0.002003193841079169,mccloud,USC00045449,"MCCLOUD, CA US",,
2025-07-02,USC00045449,0.0,",,7,0800",",,7,0800",7.4,15.0,",,7,0800",",,7,0800",0.0,"MCCLOUD, CA US",36.7,",,7",11.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,7.4,0.0,0.0,36.7,11.7,24.200000000000003,45.54199016430845,0.0,7.4,0.0,0.0,0.0,7.4,0.05,1.4118136077937777,24.960140638743077,0.002003193841079169,0.056562726477685135,mccloud,USC00045449,"MCCLOUD, CA US",,
2025-07-03,USC00045449,0.0,",,7,0800",",,7,0800",0.0,16.1,",,7,0800",",,7,0800",0.0,"MCCLOUD, CA US",31.7,",,7",15.0,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,31.7,15.0,23.35,59.431759514746744,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.1649586806608432,24.960140638743077,0.002003193841079169,0.0466727610842303,mccloud,USC00045449,"MCCLOUD, CA US",,
2025-07-04,USC00045449,0.0,",,7,0800",",,7,0800",0.0,,,",,7,0800",0.0,"MCCLOUD, CA US",25.6,",,7",10.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,25.6,10.6,18.1,61.56729502675715,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9628509602682853,24.960140638743077,0.002003193841079169,0.03857554226973185,mccloud,USC00045449,"MCCLOUD, CA US",,
2025-07-05,USC00045449,0.0,",,7,0800",",,7,0800",0.0,,,",,7,0800",0.0,"MCCLOUD, CA US",28.3,",,7",10.6,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,28.3,10.6,19.45,56.58632364445439,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7973791541484121,24.960140638743077,0.002003193841079169,0.03194610021190032,mccloud,USC00045449,"MCCLOUD, CA US",,
2025-07-06,USC00045449,0.0,",,7,0800",",,7,0800",0.0,,,",,7,0800",0.0,"MCCLOUD, CA US",33.3,",,7",12.8,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,33.3,12.8,23.049999999999997,52.46827756691779,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.6619022977107145,24.960140638743077,0.002003193841079169,0.026518372123405073,mccloud,USC00045449,"MCCLOUD, CA US",,
2025-07-07,USC00045449,0.0,",,7,0800",",,7,0800",0.0,,,",,7,0800",0.0,"MCCLOUD, CA US",35.6,",,7",11.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,35.6,11.7,23.65,47.072624172967245,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5509832290148409,24.960140638743077,0.002003193841079169,0.02207452421800885,mccloud,USC00045449,"MCCLOUD, CA US",,
2025-07-08,USC00045449,0.0,",,7,0800",",,7,0800",0.0,,,",,7,0800",0.0,"MCCLOUD, CA US",28.9,",,7",16.7,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,28.9,16.7,22.799999999999997,68.49406925058418,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.46017037637075964,24.960140638743077,0.002003193841079169,0.018436209275859775,mccloud,USC00045449,"MCCLOUD, CA US",,
2025-07-09,USC00045449,0.0,",,7,0800",",,7,0800",0.0,12.8,",,7,0800",",,7,0800",0.0,"MCCLOUD, CA US",31.1,",,7",10.0,",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.0,0.0,0.0,31.1,10.0,20.55,50.78598182720913,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.38581910113631124,24.960140638743077,0.002003193841079169,0.015457408943339192,mccloud,USC00045449,"MCCLOUD, CA US",,
2025-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0,0.0,0.0,32.766666666666666,11.866666666666667,22.316666666666666,51.59334642891875,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.324945425571303,24.960140638743077,0.002003193841079169,0.013018573503825672,mccloud,USC00045449,"MCCLOUD, CA US",,
