t,chair,fmt,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785365524.071,2,raw,784,-584,-17008,-1270,-691,83,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.094,2,raw,820,-544,-17096,-1274,-672,91,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.094,5,sum,-796,116,17323,67,-15,-120,-1664,11,11,10,0,100,2330,2303,97,46827,7,-73,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.094,2,raw,784,-628,-17188,-1262,-678,62,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.119,2,raw,764,-512,-17104,-1271,-677,65,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.119,2,raw,756,-452,-17108,-1268,-671,68,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.119,2,raw,796,-464,-17056,-1284,-638,69,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.144,2,raw,780,-468,-17084,-1267,-668,46,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.144,2,raw,820,-560,-17180,-1264,-657,70,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.144,1,sum,-1014,-408,13326,108,198,-81,-2272,13,14,11,0,100,2143,1640,7,3572,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.169,2,raw,692,-484,-17096,-1265,-675,49,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.169,2,raw,808,-564,-17004,-1264,-686,39,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.169,4,sum,676,47,16796,332,34,227,-2208,12,11,10,0,100,2124,2099,99,47697,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.169,2,raw,748,-456,-17096,-1257,-676,61,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.194,2,raw,748,-516,-17144,-1249,-672,91,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.194,2,raw,876,-428,-17048,-1271,-686,61,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.219,2,raw,828,-440,-17144,-1272,-657,57,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.219,5,sum,-798,115,17328,67,-15,-120,-1728,11,11,10,0,100,2326,2303,97,46828,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.219,2,raw,780,-544,-17032,-1253,-673,72,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.219,2,raw,692,-416,-17300,-1280,-663,69,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.244,2,raw,844,-400,-17212,-1263,-675,68,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.244,2,raw,720,-456,-17216,-1265,-676,75,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.269,2,raw,680,-424,-17100,-1271,-653,56,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.269,2,raw,776,-360,-17272,-1260,-663,55,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.294,1,sum,-1011,-411,13327,108,198,-80,-2304,14,14,12,0,100,2144,1640,7,3573,7,-63,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.294,4,sum,674,50,16795,333,34,227,-2256,11,11,10,0,100,2124,2099,99,47698,7,-61,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.294,2,raw,868,-500,-17232,-1269,-661,53,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.294,2,raw,800,-492,-16984,-1266,-672,43,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.320,2,raw,760,-372,-17068,-1264,-674,41,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.320,2,raw,728,-552,-17048,-1266,-674,62,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.345,2,raw,752,-536,-17068,-1263,-663,41,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.345,5,sum,-797,118,17328,67,-15,-120,-1712,10,10,11,0,100,2325,2303,97,46829,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.345,2,raw,772,-432,-17104,-1279,-655,52,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.370,2,raw,820,-576,-17036,-1271,-670,64,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.370,2,raw,808,-544,-17128,-1285,-662,42,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.370,2,raw,748,-456,-17144,-1290,-656,67,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.395,2,raw,756,-568,-17092,-1274,-681,63,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.395,2,raw,848,-508,-17000,-1279,-690,63,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.395,1,sum,-1013,-413,13327,107,199,-80,-2256,14,14,13,0,100,2145,1640,7,3574,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.395,2,raw,852,-384,-17272,-1265,-680,56,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.420,4,sum,677,54,16796,332,34,227,-2192,11,11,10,0,100,2124,2099,99,47699,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.420,2,raw,736,-572,-17204,-1276,-671,52,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.420,2,raw,808,-484,-17072,-1251,-689,38,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.445,2,raw,736,-480,-17072,-1256,-667,8,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.445,2,raw,792,-504,-17052,-1271,-668,25,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.445,2,raw,792,-512,-17136,-1273,-665,13,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.470,5,sum,-799,117,17326,67,-15,-120,-1712,9,11,11,0,100,2327,2303,97,46830,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.470,2,raw,772,-544,-17220,-1246,-676,8,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.470,2,raw,800,-528,-17164,-1254,-681,-1,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.495,2,raw,768,-528,-17040,-1265,-656,-2,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.495,2,raw,720,-436,-17016,-1246,-671,-6,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.495,2,raw,696,-468,-16952,-1236,-674,8,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.515,2,raw,720,-472,-17216,-1242,-660,-1,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.516,2,raw,752,-600,-17164,-1267,-673,9,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.541,1,sum,-1012,-413,13327,107,198,-80,-2272,14,14,13,0,100,2145,1640,7,3575,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.541,2,raw,680,-468,-17184,-1259,-692,9,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.541,4,sum,678,54,16789,333,34,226,-2208,12,10,9,0,100,2124,2099,99,47700,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.541,2,raw,728,-576,-17144,-1255,-651,14,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.566,2,raw,816,-524,-17128,-1242,-669,16,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.566,2,raw,772,-512,-17180,-1239,-659,40,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.566,2,raw,844,-572,-17192,-1256,-662,15,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.591,2,raw,780,-456,-16960,-1265,-690,50,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.591,5,sum,-802,120,17329,67,-14,-121,-1680,10,10,11,0,100,2331,2303,97,46831,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.591,2,raw,728,-480,-17104,-1256,-682,34,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.616,2,raw,736,-480,-17112,-1251,-690,41,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.616,2,raw,700,-468,-17144,-1251,-677,47,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.616,2,raw,904,-492,-17180,-1273,-681,45,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.641,2,raw,768,-460,-17112,-1255,-672,75,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.641,2,raw,772,-520,-17148,-1294,-675,67,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.666,2,raw,780,-520,-17204,-1261,-687,55,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.666,4,sum,678,52,16786,333,34,226,-2224,11,11,9,0,100,2125,2099,99,47701,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.666,2,raw,676,-544,-17024,-1261,-683,76,-1552,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.666,2,raw,748,-548,-17080,-1291,-672,89,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.691,2,raw,768,-460,-17096,-1248,-682,70,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.691,2,raw,724,-540,-17084,-1273,-678,67,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.716,2,raw,872,-444,-17156,-1291,-677,64,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.716,5,sum,-805,123,17319,67,-14,-122,-1696,10,10,11,0,100,2325,2303,97,46832,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.716,2,raw,688,-480,-17100,-1264,-661,85,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.716,2,raw,872,-464,-17088,-1300,-694,84,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.741,2,raw,720,-500,-17044,-1244,-658,104,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.741,2,raw,768,-516,-17184,-1267,-659,106,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.766,2,raw,748,-520,-17104,-1264,-672,125,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.766,2,raw,784,-480,-17080,-1271,-665,154,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.766,2,raw,648,-520,-17096,-1289,-663,179,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.791,1,sum,-1011,-411,13323,106,196,-80,-2272,14,15,13,0,100,2145,1640,7,3577,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.791,4,sum,679,52,16788,333,33,226,-2192,12,11,9,0,100,2125,2099,99,47702,7,-61,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.791,2,raw,716,-524,-17020,-1271,-664,208,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.791,2,raw,748,-484,-17192,-1292,-661,216,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.816,2,raw,668,-448,-16956,-1273,-658,239,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.816,2,raw,676,-508,-17076,-1278,-673,267,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.817,2,raw,712,-432,-17152,-1269,-669,286,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.842,2,raw,744,-412,-17104,-1280,-673,281,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.842,5,sum,-802,119,17320,67,-13,-122,-1696,10,10,11,0,100,2329,2303,97,46833,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.842,2,raw,668,-464,-17068,-1279,-667,283,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.867,2,raw,672,-500,-17216,-1293,-683,290,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.867,2,raw,768,-528,-17076,-1289,-689,281,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.867,2,raw,728,-580,-17064,-1270,-655,275,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.892,2,raw,776,-548,-17108,-1286,-674,232,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.892,2,raw,808,-584,-17032,-1272,-663,226,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.892,1,raw,-1012,-409,13326,106,196,-78,-2288,,,,,,,,,,,,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.917,2,raw,748,-476,-17064,-1282,-662,187,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.917,4,sum,682,52,16793,333,32,227,-2224,12,11,10,0,100,2125,2099,99,47703,7,-61,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.917,2,raw,756,-608,-17108,-1271,-675,171,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.917,2,raw,716,-548,-17132,-1263,-661,158,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.942,2,raw,808,-632,-17072,-1258,-672,152,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.942,2,raw,820,-508,-17140,-1245,-670,136,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.967,2,raw,680,-560,-17184,-1253,-668,123,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.967,5,sum,-803,122,17323,67,-13,-122,-1712,10,10,11,0,100,2330,2303,97,46834,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365524.967,2,raw,740,-468,-17172,-1252,-668,108,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.967,2,raw,772,-512,-17080,-1251,-655,124,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.992,2,raw,828,-524,-17232,-1227,-681,110,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365524.992,2,raw,720,-536,-17116,-1260,-662,131,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.017,2,raw,812,-548,-17052,-1255,-689,104,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.017,2,raw,816,-568,-17152,-1255,-661,100,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.017,2,raw,792,-496,-17064,-1263,-655,100,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.042,1,sum,-1011,-404,13324,106,196,-78,-2304,15,15,13,0,100,2144,1640,7,3579,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.042,2,raw,840,-548,-17224,-1259,-671,87,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.042,4,sum,687,52,16795,331,33,226,-2224,12,11,10,0,100,2124,2099,99,47704,7,-61,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.042,2,raw,648,-416,-17068,-1261,-674,86,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.067,2,raw,772,-548,-17168,-1249,-677,83,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.067,2,raw,756,-528,-17092,-1239,-687,70,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.067,2,raw,720,-664,-17120,-1238,-682,75,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.092,2,raw,792,-608,-17012,-1261,-664,48,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.093,5,sum,-801,125,17320,67,-13,-122,-1712,9,10,11,0,100,2332,2303,97,46835,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.093,2,raw,684,-588,-17236,-1271,-694,70,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.118,2,raw,788,-496,-17116,-1266,-677,61,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.118,2,raw,768,-504,-16980,-1246,-683,40,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.118,2,raw,720,-592,-17260,-1260,-682,64,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.143,2,raw,696,-552,-17116,-1269,-671,27,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.143,2,raw,776,-504,-17076,-1248,-680,57,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.168,2,raw,836,-540,-17216,-1265,-668,40,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.168,1,sum,-1008,-405,13320,106,196,-79,-2272,15,15,13,0,100,2145,1640,7,3580,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.168,4,sum,689,47,16796,331,32,226,-2176,11,11,9,0,100,2124,2099,99,47705,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.168,2,raw,816,-484,-17168,-1273,-676,27,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.168,2,raw,760,-568,-17076,-1257,-654,-10,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.193,2,raw,764,-532,-17260,-1253,-663,2,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.193,2,raw,796,-540,-17148,-1266,-673,1,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.218,2,raw,768,-624,-17072,-1267,-674,6,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.218,5,sum,-798,126,17318,68,-12,-122,-1728,8,10,11,0,100,2326,2303,97,46836,7,-66,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.218,2,raw,732,-568,-17168,-1269,-690,-15,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.218,2,raw,840,-504,-17120,-1254,-680,-3,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.243,2,raw,740,-468,-17124,-1260,-673,5,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.243,2,raw,712,-476,-17120,-1272,-672,-25,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.268,2,raw,796,-456,-17152,-1263,-667,-33,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.268,2,raw,756,-444,-17180,-1272,-687,-8,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.268,2,raw,776,-504,-17132,-1259,-668,-22,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.293,1,sum,-1011,-401,13319,105,195,-79,-2272,14,15,14,0,100,2145,1640,7,3581,7,-63,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.293,4,sum,693,41,16795,330,32,226,-2208,11,11,9,0,100,2123,2099,99,47706,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.293,2,raw,760,-504,-17192,-1255,-676,-23,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.293,2,raw,708,-476,-17120,-1269,-688,-47,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.318,2,raw,656,-584,-17080,-1270,-672,-54,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.318,2,raw,700,-540,-17036,-1253,-685,-49,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.318,2,raw,644,-476,-17164,-1254,-651,-42,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.344,2,raw,704,-600,-17028,-1263,-654,-64,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.344,5,sum,-800,121,17311,67,-13,-123,-1696,9,10,10,0,100,2331,2303,97,46837,7,-66,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.344,2,raw,736,-624,-17056,-1261,-683,-65,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.369,2,raw,680,-400,-17124,-1272,-654,-35,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.369,2,raw,768,-516,-17160,-1262,-669,-47,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.369,2,raw,844,-508,-17164,-1272,-663,-51,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.394,2,raw,728,-508,-17016,-1261,-666,-50,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.394,2,raw,732,-480,-17124,-1265,-678,-43,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.394,1,sum,-1013,-396,13318,104,195,-79,-2240,13,15,13,0,100,2144,1640,7,3582,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.419,2,raw,748,-524,-17084,-1266,-660,-54,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.419,4,sum,690,38,16788,330,32,226,-2192,12,11,10,0,100,2124,2099,99,47707,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.419,2,raw,856,-512,-17116,-1262,-641,-92,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.419,2,raw,836,-548,-17108,-1262,-685,-73,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.444,2,raw,836,-628,-17104,-1266,-674,-122,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.444,2,raw,784,-496,-16972,-1267,-671,-142,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.469,2,raw,760,-592,-17128,-1249,-680,-156,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.469,5,sum,-799,123,17305,68,-13,-122,-1728,8,11,11,0,100,2328,2303,97,46838,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.469,2,raw,744,-456,-17156,-1243,-667,-186,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.469,2,raw,828,-492,-17124,-1241,-683,-172,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.491,2,raw,760,-552,-17088,-1256,-674,-213,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.491,2,raw,804,-476,-17124,-1257,-672,-170,-1488,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.516,2,raw,720,-532,-17160,-1261,-671,-167,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.516,2,raw,716,-528,-17104,-1242,-662,-163,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.516,2,raw,744,-540,-17000,-1252,-666,-194,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.541,1,sum,-1011,-394,13320,105,195,-78,-2288,13,15,13,0,100,2145,1640,7,3583,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.541,4,sum,690,39,16788,331,32,226,-2208,11,11,9,0,100,2124,2099,99,47708,7,-62,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.541,2,raw,700,-444,-17132,-1239,-666,-205,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.541,2,raw,784,-468,-17076,-1244,-691,-206,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.566,2,raw,828,-568,-17092,-1230,-678,-198,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.566,2,raw,700,-584,-17036,-1253,-662,-224,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.566,2,raw,780,-436,-17104,-1235,-666,-195,-1520,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.591,2,raw,744,-412,-17128,-1255,-671,-183,-1504,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.591,5,sum,-798,119,17310,68,-13,-122,-1696,9,10,11,0,100,2329,2303,97,46839,7,-65,0,2,1,S,seated,2,0,0,23,1785365503.673
1785365525.591,2,raw,756,-492,-17060,-1245,-680,-200,-1536,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
1785365525.616,2,raw,692,-588,-17120,-1246,-683,-201,-1472,,,,,,,,,,,,1,2,1,S,seated,2,1,0,23,1785365503.673
