# river=american model=basin-input/2 input=precipitation+snowmelt+humidity+fog rows=720
# water_year=2025-07-01/2026-06-30 station=USW00023225 station_name=BLUE_CANYON_NYACK_AIRPORT,_CA_US
# fog_baseline_mm_day=0.0500 fog_baseline_norm=0.00111597 fog_window_minutes=180-600 fog_source=https://pubs.usgs.gov/of/1975/0568/report.pdf
# units=input_mm_day norm=0..1 scaled=0..200
frame	input_mm_day	norm	scaled	high_variation
419	0.5638	0.012583	2.5166	0
420	0.5087	0.011354	2.2708	0
421	0.4581	0.010224	2.0448	0
422	0.4197	0.009367	1.8734	0
423	0.3833	0.008556	1.7111	0
424	0.3519	0.007854	1.5708	0
425	0.3223	0.007193	1.4386	0
426	0.2965	0.006619	1.3237	0
427	0.2724	0.006080	1.2159	0
428	0.2513	0.005609	1.1219	0
429	0.2317	0.005170	1.0341	0
430	0.2144	0.004785	0.9570	0
431	0.1984	0.004427	0.8855	0
432	0.1842	0.004112	0.8224	0
433	0.1715	0.003827	0.7653	0
434	0.1605	0.003583	0.7166	0
435	0.1502	0.003352	0.6705	0
436	0.1406	0.003138	0.6277	0
437	0.1318	0.002943	0.5885	0
438	0.1240	0.002767	0.5535	0
439	0.1168	0.002608	0.5216	0
440	0.1104	0.002465	0.4929	0
441	0.7268	0.016222	3.2444	0
442	1.9327	0.043137	8.6274	0
443	3.0473	0.068014	13.6029	0
444	4.0837	0.091146	18.2292	0
445	4.3203	0.096426	19.2853	0
446	3.9365	0.087861	17.5722	0
447	3.5772	0.079841	15.9683	0
448	3.2350	0.072204	14.4409	0
449	2.9482	0.065802	13.1604	0
450	2.6963	0.060180	12.0360	0
451	2.7405	0.061167	12.2335	0
452	2.9533	0.065915	13.1831	0
453	2.8469	0.063542	12.7084	0
454	2.5777	0.057533	11.5067	0
455	2.3392	0.052210	10.4420	0
456	2.1147	0.047199	9.4398	0
457	1.9217	0.042891	8.5782	0
458	1.7415	0.038869	7.7737	0
459	1.5869	0.035418	7.0836	0
460	1.4414	0.032172	6.4344	0
461	1.3129	0.029303	5.8607	0
462	1.1897	0.026553	5.3105	0
463	1.0830	0.024172	4.8343	0
464	0.9808	0.021892	4.3783	0
465	1.5449	0.034481	6.8963	0
466	2.2648	0.050550	10.1099	0
467	3.5507	0.079250	15.8501	0
468	4.9484	0.110445	22.0890	0
469	11.2202	0.250427	50.0854	0
470	18.2861	0.408135	81.6270	0
471	20.5194	0.457981	91.5962	1
472	22.1224	0.493758	98.7516	1
473	22.4363	0.500765	100.1531	1
474	22.6218	0.504904	100.9809	1
475	23.2007	0.517825	103.5650	1
476	23.8073	0.531365	106.2730	1
477	24.1858	0.539813	107.9625	1
478	24.5545	0.548042	109.6083	0
479	23.4597	0.523607	104.7213	0
480	22.3430	0.498683	99.7366	0
481	21.5431	0.480829	96.1658	0
482	20.7334	0.462756	92.5513	0
483	19.6360	0.438263	87.6527	0
484	18.5026	0.412967	82.5934	0
485	16.7812	0.374546	74.9093	0
486	15.0871	0.336734	67.3468	0
487	13.6962	0.305691	61.1381	0
488	12.3324	0.275251	55.0502	0
489	11.1940	0.249844	49.9688	0
490	10.0828	0.225043	45.0086	0
491	9.1504	0.204232	40.8464	0
492	8.2435	0.183990	36.7980	0
493	7.4738	0.166811	33.3623	0
494	6.7307	0.150224	30.0448	0
495	6.1071	0.136308	27.2616	0
496	5.5069	0.122911	24.5822	0
497	4.9965	0.111518	22.3036	0
498	4.5073	0.100601	20.1201	0
499	4.0893	0.091272	18.2543	0
500	3.6907	0.082375	16.4750	0
501	3.3485	0.074737	14.9474	0
502	3.0237	0.067487	13.4974	0
503	2.7436	0.061235	12.2470	0
504	2.4790	0.055329	11.0658	0
505	2.2496	0.050211	10.0421	0
506	2.0301	0.045310	9.0619	0
507	1.8302	0.040850	8.1700	0
508	1.6390	0.036581	7.3162	0
509	1.4633	0.032660	6.5319	0
510	1.2660	0.028256	5.6512	0
511	1.0333	0.023063	4.6127	0
512	0.8430	0.018816	3.7632	0
513	0.7153	0.015965	3.1929	0
514	0.6047	0.013496	2.6992	0
515	0.5170	0.011538	2.3077	0
516	0.4334	0.009673	1.9345	0
517	0.3547	0.007918	1.5836	0
518	0.2839	0.006335	1.2671	0
519	0.2214	0.004941	0.9883	0
520	0.1753	0.003914	0.7827	0
521	0.1455	0.003248	0.6496	0
522	0.1176	0.002625	0.5251	0
523	0.0915	0.002041	0.4083	0
524	0.0714	0.001594	0.3189	0
525	0.0564	0.001258	0.2516	0
526	0.0500	0.001116	0.2232	0
527	0.0500	0.001116	0.2232	0
528	0.0500	0.001116	0.2232	0
529	0.0500	0.001116	0.2232	0
530	0.0500	0.001116	0.2232	0
531	0.0500	0.001116	0.2232	0
532	0.0500	0.001116	0.2232	0
533	0.0500	0.001116	0.2232	0
534	0.0500	0.001116	0.2232	0
535	0.0500	0.001116	0.2232	0
536	0.0500	0.001116	0.2232	0
537	0.0500	0.001116	0.2232	0
538	3.5164	0.078484	15.6968	0
539	8.2958	0.185158	37.0316	0
540	14.8050	0.330439	66.0878	0
541	21.8908	0.488589	97.7178	1
542	22.4270	0.500558	100.1116	1
543	21.0588	0.470021	94.0041	1
544	19.2633	0.429945	85.9889	1
545	17.3605	0.387476	77.4951	1
546	15.7420	0.351351	70.2703	1
547	14.1841	0.316581	63.3162	1
548	12.8660	0.287161	57.4321	1
549	11.5905	0.258693	51.7386	1
550	10.5170	0.234733	46.9466	0
551	9.4727	0.211426	42.2852	0
552	8.5985	0.191914	38.3828	0
553	7.7435	0.172831	34.5663	0
554	7.0316	0.156942	31.3883	0
555	6.3316	0.141318	28.2637	0
556	5.7784	0.128970	25.7941	0
557	5.2332	0.116803	23.3605	0
558	7.5216	0.167877	33.5753	0
559	9.8899	0.220737	44.1474	0
560	14.7558	0.329341	65.8682	0
561	19.4824	0.434835	86.9670	0
562	17.7030	0.395120	79.0239	0
563	15.9724	0.356495	71.2990	1
564	15.2395	0.340136	68.0271	1
565	14.5211	0.324103	64.8206	1
566	13.9932	0.312320	62.4641	1
567	13.5238	0.301843	60.3686	1
568	13.6040	0.303633	60.7266	0
569	13.6529	0.304724	60.9448	0
570	13.4740	0.300731	60.1462	0
571	13.1628	0.293786	58.7571	0
572	12.0753	0.269515	53.9029	0
573	10.9993	0.245497	49.0994	0
574	9.9785	0.222714	44.5428	0
575	8.9938	0.200737	40.1474	0
576	8.1581	0.182084	36.4168	0
577	7.3557	0.164174	32.8348	0
578	6.6714	0.148902	29.7805	0
579	6.9959	0.156144	31.2287	0
580	10.4370	0.232947	46.5893	0
581	13.0602	0.291495	58.2991	0
582	13.4635	0.300498	60.0995	0
583	13.3753	0.298529	59.7057	0
584	12.1065	0.270210	54.0419	0
585	10.9147	0.243610	48.7220	0
586	9.8876	0.220686	44.1372	0
587	8.9245	0.199189	39.8378	0
588	8.0836	0.180421	36.0841	0
589	7.5612	0.168762	33.7524	0
590	7.5857	0.169307	33.8615	0
591	7.8297	0.174755	34.9509	0
592	8.4132	0.187777	37.5555	0
593	8.4312	0.188179	37.6358	0
594	7.6605	0.170977	34.1954	0
595	6.9392	0.154878	30.9756	0
596	6.2802	0.140171	28.0341	0
597	5.6768	0.126704	25.3408	0
598	5.1369	0.114653	22.9306	0
599	4.6244	0.103213	20.6426	0
600	4.1401	0.092404	18.4809	0
601	3.6786	0.082103	16.4207	0
602	3.2383	0.072277	14.4555	0
603	2.9384	0.065583	13.1166	0
