# dataset=Water Council measured river temperatures consolidated and resampled to 720 values
# period=2025-07-01 through 2026-06-30T11:50:00; half-open 365-day installation loop
# timestamps=720 evenly spaced half-open bins at 730 model minutes per row; Pacific local calendar time
# output_units=degrees Celsius (deg C) for every temperature column
# cottonwood=excluded at user request because no continuous 2025-2026 measured temperature record was found
# method=calendar-day means from measured observations; missing daily means linearly interpolated; completed inclusive source series linearly reinterpolated onto 720 half-open installation frames
# quality_control=CDEC rows flagged N or outside -2 to 40 deg C were excluded; sub-daily dates required at least half of expected observations before daily averaging
# feather_headwater_mean=arithmetic mean of CDEC TM1 and TM2 after daily averaging and interpolation
# shasta_keswick_source=CDEC station KWK; Sacramento River at Keswick, 0.8 miles below Keswick Dam; water temperature
# shasta_keswick_native_units=DEG F; converted to deg C before output
# shasta_keswick_station_url=https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=KWK
# shasta_keswick_data_url=https://cdec.water.ca.gov/dynamicapp/req/CSVDataServlet?Stations=KWK&SensorNums=25&dur_code=H&Start=2025-07-01&End=2026-07-02
# shasta_keswick_source_observations=8757
# shasta_keswick_observed_days=366
# shasta_keswick_missing_source_days=0
# shasta_keswick_source_flags={'N': 1}
# mccloud_source=CDEC station MSS; McCloud River above Shasta Lake; water temperature
# mccloud_native_units=DEG F; converted to deg C before output
# mccloud_station_url=https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=MSS
# mccloud_data_url=https://cdec.water.ca.gov/dynamicapp/req/CSVDataServlet?Stations=MSS&SensorNums=25&dur_code=H&Start=2025-07-01&End=2026-07-02
# mccloud_source_observations=8754
# mccloud_observed_days=366
# mccloud_missing_source_days=0
# mccloud_source_flags={}
# pit_source=CDEC station PMN; Pit River near Montgomery Creek; water temperature
# pit_native_units=DEG F; converted to deg C before output
# pit_station_url=https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=PMN
# pit_data_url=https://cdec.water.ca.gov/dynamicapp/req/CSVDataServlet?Stations=PMN&SensorNums=25&dur_code=H&Start=2025-07-01&End=2026-07-02
# pit_source_observations=8676
# pit_observed_days=363
# pit_missing_source_days=3
# pit_source_flags={'N': 78}
# mill_source=USGS station 11381500; Mill Creek near Los Molinos; water temperature
# mill_native_units=deg C; no unit conversion
# mill_station_url=https://waterdata.usgs.gov/monitoring-location/USGS-11381500/
# mill_data_url=https://waterservices.usgs.gov/nwis/dv/?format=json&sites=11381500&parameterCd=00010&startDT=2025-07-01&endDT=2026-07-01&siteStatus=all
# mill_source_observations=366
# mill_observed_days=366
# mill_missing_source_days=0
# mill_source_flags={'A': 155, 'P': 211}
# feather_tm1_source=CDEC station TM1; Thompson Meadow Site 1, East Branch North Fork Feather headwaters; water temperature
# feather_tm1_native_units=DEG F; converted to deg C before output
# feather_tm1_station_url=https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TM1
# feather_tm1_data_url=https://cdec.water.ca.gov/dynamicapp/req/CSVDataServlet?Stations=TM1&SensorNums=25&dur_code=H&Start=2025-07-01&End=2026-07-02
# feather_tm1_source_observations=8034
# feather_tm1_observed_days=349
# feather_tm1_missing_source_days=17
# feather_tm1_source_flags={}
# feather_tm2_source=CDEC station TM2; Thompson Meadow Site 2, East Branch North Fork Feather headwaters; water temperature
# feather_tm2_native_units=DEG F; converted to deg C before output
# feather_tm2_station_url=https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=TM2
# feather_tm2_data_url=https://cdec.water.ca.gov/dynamicapp/req/CSVDataServlet?Stations=TM2&SensorNums=25&dur_code=H&Start=2025-07-01&End=2026-07-02
# feather_tm2_source_observations=8696
# feather_tm2_observed_days=364
# feather_tm2_missing_source_days=2
# feather_tm2_source_flags={}
# feather_release_source=CDEC station FTA; Feather River below Thermalito Afterbay; water temperature
# feather_release_native_units=DEG F; converted to deg C before output
# feather_release_station_url=https://cdec.water.ca.gov/dynamicapp/staMeta?station_id=FTA
# feather_release_data_url=https://cdec.water.ca.gov/dynamicapp/req/CSVDataServlet?Stations=FTA&SensorNums=25&dur_code=E&Start=2025-07-01&End=2026-07-02
# feather_release_source_observations=34885
# feather_release_observed_days=366
# feather_release_missing_source_days=0
# feather_release_source_flags={}
# american_source=USGS station 11446500; American River at Fair Oaks; water temperature
# american_native_units=deg C; no unit conversion
# american_station_url=https://waterdata.usgs.gov/monitoring-location/USGS-11446500/
# american_data_url=https://waterservices.usgs.gov/nwis/iv/?format=json&sites=11446500&parameterCd=00010&startDT=2025-07-01&endDT=2026-07-01&siteStatus=all
# american_source_observations=35074
# american_observed_days=366
# american_missing_source_days=0
# american_source_flags={'A': 14828, 'P': 20246}
# delta_freeport_source=USGS station 11447650; Sacramento River at Freeport, Right Bank Pump Stand; water temperature
# delta_freeport_native_units=deg C; no unit conversion
# delta_freeport_station_url=https://waterdata.usgs.gov/monitoring-location/USGS-11447650/
# delta_freeport_data_url=https://waterservices.usgs.gov/nwis/iv/?format=json&sites=11447650&parameterCd=00010&startDT=2025-07-01&endDT=2026-07-01&siteStatus=all
# delta_freeport_source_observations=35136
# delta_freeport_observed_days=366
# delta_freeport_missing_source_days=0
# delta_freeport_source_flags={'A': 15804, 'P': 19332}
# note=USGS values carrying qualifier P are provisional and subject to revision
frame,timestamp_pacific,shasta_keswick_release_temp_c,mccloud_above_shasta_lake_temp_c,pit_near_montgomery_creek_temp_c,mill_creek_temp_c,feather_headwater_tm1_temp_c,feather_headwater_tm2_temp_c,feather_headwater_mean_temp_c,feather_below_thermalito_temp_c,american_fair_oaks_temp_c,delta_freeport_temp_c
557,2026-04-09T08:50:00,13.057,11.859,12.701,14.622,0.000,0.000,0.000,15.761,12.435,18.540
558,2026-04-09T21:00:00,13.077,11.621,12.791,13.926,0.000,0.000,0.000,16.150,12.481,18.655
559,2026-04-10T09:10:00,13.049,11.235,12.821,13.074,0.000,0.000,0.000,16.494,12.400,18.569
560,2026-04-10T21:20:00,12.939,10.727,12.800,12.067,0.000,0.000,0.000,16.693,12.205,18.235
561,2026-04-11T09:30:00,12.622,10.136,12.753,10.870,0.000,0.000,0.000,16.406,11.906,17.444
562,2026-04-11T21:40:00,12.228,9.586,12.689,9.756,0.000,0.000,0.000,15.837,11.584,16.431
563,2026-04-12T09:50:00,12.083,9.438,12.628,9.505,0.000,0.000,0.000,15.403,11.442,15.725
564,2026-04-12T22:00:00,12.118,9.543,12.563,9.826,0.000,0.000,0.000,15.083,11.467,15.266
565,2026-04-13T10:10:00,12.302,9.732,12.477,10.435,0.000,0.000,0.000,14.913,11.755,15.086
566,2026-04-13T22:20:00,12.553,9.971,12.390,11.111,0.000,0.000,0.000,14.788,12.112,15.069
567,2026-04-14T10:30:00,12.758,10.230,12.336,11.431,0.000,0.000,0.000,14.520,12.183,15.117
568,2026-04-14T22:40:00,12.894,10.393,12.322,11.525,0.000,0.000,0.000,14.216,12.133,15.177
569,2026-04-15T10:50:00,12.833,10.106,12.398,11.375,0.000,0.000,0.000,14.043,12.138,15.151
570,2026-04-15T23:00:00,12.689,9.667,12.490,11.121,0.000,0.000,0.000,13.917,12.195,15.083
571,2026-04-16T11:10:00,12.537,9.386,12.489,10.867,0.000,0.000,0.000,13.748,12.372,14.984
572,2026-04-16T23:20:00,12.429,9.250,12.451,10.745,0.000,0.000,0.000,13.631,12.517,14.910
573,2026-04-17T11:30:00,12.515,9.480,12.401,11.175,0.000,0.000,0.000,13.797,12.342,14.993
574,2026-04-17T23:40:00,12.647,9.852,12.353,11.799,0.000,0.000,0.000,14.069,12.156,15.132
575,2026-04-18T11:50:00,12.712,10.322,12.326,12.490,0.000,0.000,0.000,14.400,12.356,15.289
576,2026-04-19T00:00:00,12.748,10.719,12.308,13.021,0.000,0.000,0.000,14.677,12.593,15.437
577,2026-04-19T12:10:00,12.738,10.688,12.307,12.794,0.000,0.000,0.000,14.644,12.528,15.531
578,2026-04-20T00:20:00,12.692,10.519,12.312,12.389,0.000,0.000,0.000,14.517,12.362,15.568
579,2026-04-20T12:30:00,12.539,10.187,12.325,11.983,0.000,0.000,0.000,14.299,12.066,15.416
580,2026-04-21T00:40:00,12.390,9.895,12.340,11.604,0.000,0.000,0.000,14.079,11.810,15.223
581,2026-04-21T12:50:00,12.348,9.914,12.364,11.333,0.000,0.000,0.000,13.930,11.831,15.005
582,2026-04-22T01:00:00,12.347,10.031,12.391,11.157,0.000,0.000,0.000,13.864,11.961,14.842
583,2026-04-22T13:10:00,12.454,10.363,12.428,11.320,0.000,0.000,0.000,14.120,12.376,14.926
584,2026-04-23T01:20:00,12.573,10.680,12.461,11.602,0.000,0.000,0.000,14.404,12.756,15.072
585,2026-04-23T13:30:00,12.690,10.822,12.463,12.232,0.000,0.000,0.000,14.641,12.835,15.360
586,2026-04-24T01:40:00,12.811,10.997,12.466,12.836,0.000,0.000,0.000,14.804,12.804,15.598
587,2026-04-24T13:50:00,12.945,11.376,12.485,13.204,0.000,0.000,0.000,14.661,12.397,15.562
588,2026-04-25T02:00:00,13.052,11.631,12.519,13.394,0.000,0.000,0.000,14.518,12.004,15.533
589,2026-04-25T14:10:00,13.035,11.286,12.622,12.851,0.000,0.000,0.000,14.444,11.754,15.594
590,2026-04-26T02:20:00,12.978,10.966,12.726,12.361,0.000,0.000,0.000,14.415,11.600,15.656
591,2026-04-26T14:30:00,12.758,10.803,12.831,12.162,0.012,0.018,0.015,14.573,11.855,15.716
592,2026-04-27T02:40:00,12.599,10.700,12.932,12.067,0.360,0.537,0.448,14.748,12.123,15.819
593,2026-04-27T14:50:00,12.674,10.829,13.019,12.373,2.027,3.004,2.516,14.997,12.435,16.091
594,2026-04-28T03:00:00,12.755,10.977,13.091,12.725,4.106,5.765,4.936,15.251,12.693,16.393
595,2026-04-28T15:10:00,12.859,11.194,13.111,13.232,7.561,9.483,8.522,15.517,12.767,16.795
596,2026-04-29T03:20:00,12.958,11.430,13.142,13.738,10.291,12.376,11.334,15.766,12.797,17.195
597,2026-04-29T15:30:00,13.042,11.720,13.207,14.242,10.754,12.696,11.725,15.958,12.697,17.588
598,2026-04-30T03:40:00,13.116,11.963,13.280,14.707,11.129,12.976,12.053,16.110,12.614,17.964
599,2026-04-30T15:50:00,13.158,12.073,13.381,15.059,11.256,13.133,12.194,16.148,12.581,18.292
600,2026-05-01T04:00:00,13.144,12.205,13.490,15.383,11.359,13.181,12.270,16.115,12.531,18.567
601,2026-05-01T16:10:00,12.994,12.382,13.619,15.621,11.398,12.952,12.175,15.905,12.443,18.705
602,2026-05-02T04:20:00,12.866,12.488,13.748,15.709,11.409,12.747,12.078,15.657,12.395,18.781
603,2026-05-02T16:30:00,12.790,12.420,13.870,15.445,11.368,12.614,11.991,15.322,12.441,18.710
604,2026-05-03T04:40:00,12.717,12.302,13.968,15.086,11.457,12.643,12.049,14.963,12.462,18.598
605,2026-05-03T16:50:00,12.647,12.089,14.016,14.529,11.828,13.013,12.421,14.571,12.423,18.394
606,2026-05-04T05:00:00,12.554,11.981,14.065,13.971,12.324,13.422,12.873,14.321,12.312,18.142
607,2026-05-04T17:10:00,12.419,12.107,14.116,13.470,13.040,13.904,13.473,14.359,12.086,17.806
608,2026-05-05T05:20:00,12.316,12.504,14.172,13.411,13.640,14.384,14.012,14.522,12.051,17.561
609,2026-05-05T17:30:00,12.279,13.335,14.236,14.150,14.025,14.846,14.435,14.906,12.336,17.489
610,2026-05-06T05:40:00,12.332,13.908,14.285,15.114,14.299,15.218,14.758,15.311,12.570,17.550
611,2026-05-06T17:50:00,12.529,14.068,14.320,16.384,14.373,15.420,14.897,15.749,12.713,17.829
612,2026-05-07T06:00:00,12.746,14.187,14.430,17.300,14.262,15.425,14.843,16.165,12.802,18.146
613,2026-05-07T18:10:00,12.991,14.244,14.644,17.683,13.907,15.169,14.537,16.539,12.824,18.515
614,2026-05-08T06:20:00,13.229,14.275,14.806,17.900,13.742,15.083,14.412,16.831,12.906,18.850
615,2026-05-08T18:30:00,13.449,14.270,14.909,17.915,13.818,15.200,14.509,17.015,13.050,19.141
616,2026-05-09T06:40:00,13.599,14.274,15.063,18.039,13.836,15.166,14.501,17.180,13.073,19.449
617,2026-05-09T18:50:00,13.656,14.301,15.285,18.299,13.793,14.969,14.381,17.322,12.970,19.770
618,2026-05-10T07:00:00,13.645,14.425,15.547,18.604,13.805,14.873,14.339,17.452,13.002,20.050
619,2026-05-10T19:10:00,13.537,14.640,15.835,18.926,13.872,14.883,14.377,17.566,13.154,20.289
620,2026-05-11T07:20:00,13.264,14.762,16.016,19.008,13.900,14.854,14.377,17.663,13.125,20.549
621,2026-05-11T19:30:00,12.850,14.783,16.084,18.832,13.902,14.816,14.359,17.730,12.940,20.817
622,2026-05-12T07:40:00,12.591,14.728,16.092,18.481,13.992,14.995,14.494,17.688,12.912,20.999
623,2026-05-12T19:50:00,12.474,14.590,16.056,17.977,14.111,15.273,14.692,17.564,13.031,21.097
624,2026-05-13T08:00:00,12.393,14.328,16.095,17.500,13.886,14.872,14.379,17.542,13.228,21.136
625,2026-05-13T20:10:00,12.345,13.989,16.194,17.077,13.404,13.987,13.696,17.616,13.469,21.132
626,2026-05-14T08:20:00,12.300,13.809,16.285,16.900,13.063,13.547,13.304,17.800,13.587,21.156
627,2026-05-14T20:30:00,12.231,13.729,16.368,16.873,12.819,13.423,13.121,18.038,13.616,21.199
628,2026-05-15T08:40:00,11.961,13.540,16.429,16.648,12.544,13.274,12.909,18.094,13.661,21.216
629,2026-05-15T20:50:00,11.578,13.268,16.464,16.276,12.180,13.029,12.604,17.989,13.731,21.194
630,2026-05-16T09:00:00,11.328,12.904,16.429,15.787,11.297,12.176,11.737,17.572,13.907,20.995
631,2026-05-16T21:10:00,11.176,12.508,16.360,15.254,10.178,11.068,10.623,17.016,14.106,20.675
632,2026-05-17T09:20:00,11.183,12.282,16.358,14.906,9.535,10.685,10.110,16.762,14.020,20.191
633,2026-05-17T21:30:00,11.262,12.177,16.385,14.706,9.186,10.647,9.917,16.692,13.802,19.650
634,2026-05-18T09:40:00,11.269,12.341,16.385,14.922,9.222,10.389,9.806,16.846,13.699,19.312
635,2026-05-18T21:50:00,11.233,12.640,16.364,15.349,9.462,10.114,9.788,17.103,13.640,19.107
636,2026-05-19T10:00:00,11.119,13.027,16.279,15.942,9.928,10.490,10.209,17.375,13.513,19.215
637,2026-05-19T22:10:00,10.976,13.447,16.177,16.601,10.490,11.126,10.808,17.641,13.389,19.465
638,2026-05-20T10:20:00,10.855,13.865,16.152,17.260,11.086,11.754,11.421,17.810,13.515,19.848
639,2026-05-20T22:30:00,10.757,14.273,16.165,17.906,11.679,12.352,12.016,17.942,13.701,20.262
640,2026-05-21T10:40:00,10.789,14.605,16.259,18.444,12.139,12.711,12.424,18.034,13.677,20.563
641,2026-05-21T22:50:00,10.849,14.906,16.373,18.916,12.533,12.981,12.757,18.094,13.600,20.815
642,2026-05-22T11:00:00,10.831,15.135,16.440,19.092,12.723,13.092,12.907,17.981,13.590,20.954
643,2026-05-22T23:10:00,10.797,15.322,16.505,19.175,12.834,13.117,12.975,17.837,13.607,21.055
644,2026-05-23T11:20:00,10.807,15.313,16.649,19.105,12.696,12.760,12.728,17.815,13.714,21.082
645,2026-05-23T23:30:00,10.828,15.267,16.796,19.000,12.519,12.377,12.448,17.802,13.826,21.088
646,2026-05-24T11:40:00,10.870,15.250,16.827,18.854,12.465,12.465,12.465,17.660,13.813,21.063
647,2026-05-24T23:50:00,10.904,15.196,16.841,18.652,12.370,12.596,12.484,17.503,13.803,21.014
648,2026-05-25T12:00:00,10.852,14.774,16.861,18.000,11.734,12.406,12.070,17.415,13.998,20.812
649,2026-05-26T00:10:00,10.783,14.248,16.878,17.230,10.986,12.127,11.557,17.351,14.188,20.598
650,2026-05-26T12:20:00,10.656,13.189,16.857,15.913,9.856,11.401,10.629,17.436,14.088,20.451
651,2026-05-27T00:30:00,10.538,12.192,16.838,14.645,8.774,10.693,9.734,17.538,13.966,20.315
652,2026-05-27T12:40:00,10.544,12.240,16.870,14.336,8.489,10.534,9.512,17.671,13.900,20.237
653,2026-05-28T00:50:00,10.565,12.338,16.884,14.124,8.306,10.446,9.376,17.756,13.836,20.148
654,2026-05-28T13:00:00,10.639,12.333,16.685,14.317,8.674,10.745,9.710,17.358,13.763,19.930
655,2026-05-29T01:10:00,10.708,12.360,16.499,14.549,9.065,11.037,10.052,17.005,13.699,19.720
656,2026-05-29T13:20:00,10.709,12.710,16.465,15.057,9.555,11.163,10.359,17.191,13.720,19.624
657,2026-05-30T01:30:00,10.738,13.087,16.441,15.618,10.050,11.329,10.689,17.389,13.753,19.572
658,2026-05-30T13:40:00,10.974,13.653,16.480,16.579,10.590,11.796,11.193,17.678,13.874,19.851
659,2026-05-31T01:50:00,11.176,14.159,16.514,17.469,11.128,12.258,11.693,17.944,13.994,20.118
660,2026-05-31T14:00:00,11.160,14.295,16.516,17.925,11.652,12.681,12.167,18.076,14.098,20.325
661,2026-06-01T02:10:00,11.133,14.438,16.527,18.381,12.145,13.171,12.659,18.188,14.188,20.538
662,2026-06-01T14:20:00,11.048,14.624,16.585,18.838,12.477,13.994,13.236,18.206,14.207,20.790
663,2026-06-02T02:30:00,10.985,14.859,16.630,19.304,12.801,14.779,13.791,18.242,14.238,21.048
664,2026-06-02T14:40:00,11.012,15.296,16.622,19.807,13.084,15.387,14.236,18.362,14.319,21.337
665,2026-06-03T02:50:00,11.039,15.668,16.635,20.236,13.344,15.868,14.606,18.531,14.430,21.624
666,2026-06-03T15:00:00,11.068,15.790,16.732,20.384,13.520,15.881,14.701,18.881,14.652,21.895
667,2026-06-04T03:10:00,11.094,15.869,16.828,20.474,13.697,15.925,14.811,19.190,14.816,22.188
668,2026-06-04T15:20:00,11.106,15.809,16.925,20.370,13.877,16.067,14.972,19.361,14.793,22.544
669,2026-06-05T03:30:00,11.108,15.753,17.022,20.227,14.049,16.162,15.105,19.422,14.759,22.822
670,2026-06-05T15:40:00,11.080,15.698,17.125,19.968,14.189,16.106,15.148,19.180,14.702,22.867
671,2026-06-06T03:50:00,11.051,15.528,17.200,19.624,14.131,15.784,14.958,19.038,14.749,22.838
672,2026-06-06T16:00:00,11.023,15.068,17.207,19.066,13.578,14.801,14.190,19.141,15.048,22.624
673,2026-06-07T04:10:00,11.037,14.532,17.205,18.491,13.007,13.920,13.464,19.164,15.183,22.440
674,2026-06-07T16:20:00,11.140,13.846,17.183,17.896,12.424,13.304,12.864,19.018,14.969,22.323
675,2026-06-08T04:30:00,11.158,13.454,17.174,17.519,12.215,13.410,12.812,19.003,14.899,22.190
676,2026-06-08T16:40:00,11.016,13.642,17.185,17.583,12.729,14.893,13.811,19.245,15.109,22.030
677,2026-06-09T04:50:00,10.982,13.932,17.190,17.881,13.037,15.628,14.332,19.395,15.268,21.946
678,2026-06-09T17:00:00,11.133,14.394,17.184,18.585,12.982,15.066,14.025,19.381,15.332,21.994
679,2026-06-10T05:10:00,11.232,14.771,17.194,19.172,12.959,14.761,13.860,19.281,15.307,22.076
680,2026-06-10T17:20:00,11.248,15.010,17.232,19.583,12.990,14.861,13.925,19.055,15.143,22.214
681,2026-06-11T05:30:00,11.236,15.291,17.315,20.098,13.117,15.018,14.068,19.015,14.994,22.365
682,2026-06-11T17:40:00,11.187,15.628,17.455,20.751,13.386,15.256,14.321,19.231,14.875,22.530
683,2026-06-12T05:50:00,11.158,15.919,17.542,21.295,13.702,15.446,14.574,19.418,14.911,22.672
684,2026-06-12T18:00:00,11.155,16.152,17.565,21.699,14.076,15.569,14.822,19.563,15.134,22.786
685,2026-06-13T06:10:00,11.152,16.332,17.603,22.080,14.365,15.608,14.986,19.648,15.246,22.898
686,2026-06-13T18:20:00,11.149,16.453,17.660,22.431,14.560,15.556,15.058,19.663,15.238,23.009
687,2026-06-14T06:30:00,11.140,16.596,17.754,22.708,14.753,15.565,15.159,19.685,15.278,23.133
688,2026-06-14T18:40:00,11.126,16.761,17.883,22.911,14.943,15.632,15.287,19.715,15.365,23.271
689,2026-06-15T06:50:00,11.096,16.936,18.025,23.114,15.118,15.649,15.383,19.749,15.365,23.360
690,2026-06-15T19:00:00,11.054,17.121,18.176,23.318,15.279,15.629,15.454,19.783,15.290,23.403
691,2026-06-16T07:10:00,11.049,17.325,18.318,23.549,15.502,15.766,15.634,19.730,15.294,23.387
692,2026-06-16T19:20:00,11.072,17.544,18.454,23.798,15.772,16.026,15.899,19.603,15.357,23.322
693,2026-06-17T07:30:00,11.056,17.706,18.585,23.931,16.045,16.193,16.119,19.391,15.342,23.225
694,2026-06-17T19:40:00,11.015,17.810,18.709,23.962,16.319,16.293,16.306,19.121,15.278,23.105
695,2026-06-18T07:50:00,11.016,17.511,18.768,23.445,16.548,16.340,16.444,18.891,15.287,22.959
696,2026-06-18T20:00:00,11.042,16.953,18.786,22.588,16.728,16.332,16.530,18.692,15.338,22.795
697,2026-06-19T08:10:00,10.997,16.330,18.880,21.858,16.283,15.652,15.967,18.593,15.216,22.575
698,2026-06-19T20:20:00,10.918,15.696,19.017,21.218,15.499,14.620,15.060,18.547,15.008,22.323
699,2026-06-20T08:30:00,10.940,15.939,19.139,21.177,15.038,14.240,14.639,18.381,15.071,22.106
700,2026-06-20T20:40:00,11.014,16.599,19.257,21.435,14.742,14.179,14.460,18.161,15.261,21.908
701,2026-06-21T08:50:00,11.085,16.899,19.422,21.831,14.659,14.147,14.404,18.068,15.174,21.811
702,2026-06-21T21:00:00,11.153,17.049,19.606,22.284,14.667,14.128,14.398,18.038,14.972,21.757
703,2026-06-22T09:10:00,11.197,17.469,19.753,22.591,14.676,14.109,14.393,18.401,14.952,21.698
704,2026-06-22T21:20:00,11.230,17.976,19.882,22.839,14.685,14.090,14.387,18.893,14.998,21.637
705,2026-06-23T09:30:00,11.217,17.906,19.901,22.821,14.693,14.070,14.382,18.698,15.055,21.570
706,2026-06-23T21:40:00,11.190,17.654,19.882,22.717,14.698,14.047,14.373,18.291,15.116,21.499
707,2026-06-24T09:50:00,11.132,17.457,19.856,22.536,14.498,13.913,14.205,18.003,15.180,21.430
708,2026-06-24T22:00:00,11.068,17.276,19.828,22.334,14.253,13.755,14.004,17.747,15.245,21.360
709,2026-06-25T10:10:00,11.128,17.163,19.784,22.173,14.406,14.048,14.227,17.526,15.294,21.311
710,2026-06-25T22:20:00,11.214,17.059,19.735,22.017,14.643,14.435,14.539,17.315,15.341,21.265
711,2026-06-26T10:30:00,11.211,16.542,19.647,21.606,14.547,14.366,14.456,17.314,15.380,21.201
712,2026-06-26T22:40:00,11.191,15.952,19.553,21.148,14.390,14.211,14.300,17.353,15.422,21.134
713,2026-06-27T10:50:00,11.119,15.429,19.550,20.558,14.074,13.701,13.888,17.535,15.811,21.070
714,2026-06-27T23:00:00,11.040,14.917,19.558,19.951,13.734,13.141,13.437,17.736,16.246,21.008
715,2026-06-28T11:10:00,11.063,14.696,19.478,19.434,13.098,12.546,12.823,17.836,16.499,21.044
716,2026-06-28T23:20:00,11.097,14.505,19.390,18.931,12.437,11.951,12.194,17.924,16.730,21.091
717,2026-06-29T11:30:00,11.161,14.444,19.409,18.948,12.345,12.180,12.262,17.794,16.400,21.246
718,2026-06-29T23:40:00,11.227,14.394,19.434,19.000,12.289,12.460,12.375,17.651,16.036,21.407
719,2026-06-30T11:50:00,11.296,14.879,19.403,19.641,12.362,12.095,12.229,17.553,16.059,21.357
