# river=american scale_factor=11700.0 threshold=643.636
frame	cfs	norm	scaled	high_variation
581	7740.0	0.6615	132.31	0
582	7590.0	0.6487	129.74	0
583	6790.0	0.5803	116.07	0
584	7170.0	0.6128	122.56	0
585	6310.0	0.5393	107.86	0
586	6560.0	0.5607	112.14	0
587	5900.0	0.5043	100.85	0
588	6510.0	0.5564	111.28	0
589	5310.0	0.4538	90.77	0
590	4910.0	0.4197	83.93	0
591	6020.0	0.5145	102.91	0
592	5780.0	0.494	98.8	1
593	4790.0	0.4094	81.88	1
594	5220.0	0.4462	89.23	1
595	4200.0	0.359	71.79	1
596	4580.0	0.3915	78.29	1
597	3700.0	0.3162	63.25	1
598	3910.0	0.3342	66.84	1
599	3280.0	0.2803	56.07	0
600	3460.0	0.2957	59.15	0
601	2930.0	0.2504	50.09	0
602	3090.0	0.2641	52.82	0
603	2900.0	0.2479	49.57	0
604	3070.0	0.2624	52.48	0
605	2880.0	0.2462	49.23	0
606	2860.0	0.2444	48.89	0
607	2980.0	0.2547	50.94	0
608	2810.0	0.2402	48.03	0
609	2960.0	0.253	50.6	0
610	3070.0	0.2624	52.48	0
611	2830.0	0.2419	48.38	0
612	2780.0	0.2376	47.52	0
613	4100.0	0.3504	70.09	0
614	4550.0	0.3889	77.78	0
615	3590.0	0.3068	61.37	0
616	3760.0	0.3214	64.27	0
617	4100.0	0.3504	70.09	0
618	3800.0	0.3248	64.96	0
619	4350.0	0.3718	74.36	0
620	4160.0	0.3556	71.11	0
621	3430.0	0.2932	58.63	0
622	3430.0	0.2932	58.63	0
623	3650.0	0.312	62.39	0
624	3650.0	0.312	62.39	0
625	3300.0	0.2821	56.41	0
626	4080.0	0.3487	69.74	0
627	3430.0	0.2932	58.63	0
628	3350.0	0.2863	57.26	0
629	3760.0	0.3214	64.27	0
630	3540.0	0.3026	60.51	0
631	2980.0	0.2547	50.94	0
632	2900.0	0.2479	49.57	0
633	3210.0	0.2744	54.87	0
634	3030.0	0.259	51.79	0
635	2390.0	0.2043	40.85	0
636	2480.0	0.212	42.39	0
637	1970.0	0.1684	33.68	0
638	1990.0	0.1701	34.02	0
639	2050.0	0.1752	35.04	0
640	2090.0	0.1786	35.73	0
641	1910.0	0.1632	32.65	0
642	2030.0	0.1735	34.7	0
643	1880.0	0.1607	32.14	0
644	1810.0	0.1547	30.94	0
645	2080.0	0.1778	35.56	0
646	1990.0	0.1701	34.02	0
647	1880.0	0.1607	32.14	0
648	1890.0	0.1615	32.31	0
649	1990.0	0.1701	34.02	0
650	1910.0	0.1632	32.65	0
651	1990.0	0.1701	34.02	0
652	1990.0	0.1701	34.02	0
653	1880.0	0.1607	32.14	0
654	1890.0	0.1615	32.31	0
655	2350.0	0.2009	40.17	0
656	1890.0	0.1615	32.31	0
657	2080.0	0.1778	35.56	0
658	1850.0	0.1581	31.62	0
659	2280.0	0.1949	38.97	0
660	1970.0	0.1684	33.68	0
661	1420.0	0.1214	24.27	0
662	1440.0	0.1231	24.62	0
663	1020.0	0.0872	17.44	0
664	986.0	0.0843	16.85	0
665	1050.0	0.0897	17.95	0
666	1060.0	0.0906	18.12	0
667	1010.0	0.0863	17.26	0
668	1010.0	0.0863	17.26	0
669	1060.0	0.0906	18.12	0
670	1010.0	0.0863	17.26	0
671	1060.0	0.0906	18.12	0
672	1050.0	0.0897	17.95	0
673	1010.0	0.0863	17.26	0
674	1060.0	0.0906	18.12	0
675	1010.0	0.0863	17.26	0
676	1070.0	0.0915	18.29	0
677	998.0	0.0853	17.06	0
678	986.0	0.0843	16.85	0
679	1620.0	0.1385	27.69	0
680	1480.0	0.1265	25.3	0
681	1940.0	0.1658	33.16	0
682	1940.0	0.1658	33.16	0
683	1890.0	0.1615	32.31	0
684	1940.0	0.1658	33.16	0
685	1880.0	0.1607	32.14	0
686	1940.0	0.1658	33.16	0
687	1890.0	0.1615	32.31	0
688	1890.0	0.1615	32.31	0
689	2540.0	0.2171	43.42	0
690	2620.0	0.2239	44.79	0
691	2330.0	0.1991	39.83	0
692	2330.0	0.1991	39.83	0
693	3020.0	0.2581	51.62	0
694	2860.0	0.2444	48.89	0
695	4180.0	0.3573	71.45	0
696	4200.0	0.359	71.79	0
697	3810.0	0.3256	65.13	0
698	4140.0	0.3538	70.77	0
699	3760.0	0.3214	64.27	0
700	3870.0	0.3308	66.15	0
701	3970.0	0.3393	67.86	0
702	3990.0	0.341	68.21	0
703	3850.0	0.3291	65.81	0
704	4020.0	0.3436	68.72	0
705	3830.0	0.3274	65.47	0
706	4020.0	0.3436	68.72	0
707	3850.0	0.3291	65.81	0
708	4020.0	0.3436	68.72	0
709	3870.0	0.3308	66.15	0
710	4020.0	0.3436	68.72	0
711	3740.0	0.3197	63.93	0
712	3780.0	0.3231	64.62	0
713	4450.0	0.3803	76.07	0
714	3780.0	0.3231	64.62	0
715	4040.0	0.3453	69.06	0
716	4060.0	0.347	69.4	0
717	3930.0	0.3359	67.18	0
718	3950.0	0.3376	67.52	0
719	4040.0	0.3453	69.06	0
